"Striker","Season","Bowler","Runs","Dismissed","Balls","Run_Out","Stadium","Bowling_Team","Batting_Team","Average","Strike_Rate"
"Karun Nair",2016,"Irfan Pathan",11,0,10,0,"All","All","All",Inf,110
"Karun Nair",2016,"Jason Holder",14,0,10,0,"All","All","All",Inf,140
"Karun Nair",2016,"John Hastings",0,1,5,0,"All","All","All",0,0
"Karun Nair",2016,"KC Cariappa",5,1,5,0,"All","All","All",5,100
"Karun Nair",2016,"Karn Sharma",7,0,7,0,"All","All","All",Inf,100
"Karun Nair",2016,"Marcus Stoinis",5,0,2,0,"All","All","All",Inf,250
"Karun Nair",2016,"Mitchell McClenaghan",1,0,1,0,"All","All","All",Inf,100
"Karun Nair",2016,"Mohit Sharma",3,0,5,0,"All","All","All",Inf,60
"Karun Nair",2016,"Moises Henriques",15,1,11,0,"All","All","All",15,136.363636363636
"Karun Nair",2016,"Mustafizur Rahman",12,0,14,0,"All","All","All",Inf,85.7142857142857
"Karun Nair",2016,"Parvez Rasool",1,0,1,0,"All","All","All",Inf,100
"Karun Nair",2016,"Piyush Chawla",6,0,4,0,"All","All","All",Inf,150
"Karun Nair",2016,"Praveen Kumar",4,0,4,0,"All","All","All",Inf,100
"Karun Nair",2016,"Rajat Bhatia",3,1,6,0,"All","All","All",3,50
"Karun Nair",2016,"Ravichandran Ashwin",8,0,9,0,"All","All","All",Inf,88.8888888888889
"Karun Nair",2016,"Sandeep Sharma",1,0,2,0,"All","All","All",Inf,50
"Karun Nair",2016,"Scott Boland",10,0,5,0,"All","All","All",Inf,200
"Karun Nair",2016,"Shane Watson",11,0,12,0,"All","All","All",Inf,91.6666666666667
"Karun Nair",2016,"Sreenath Aravind",8,0,5,0,"All","All","All",Inf,160
"Karun Nair",2016,"Sunil Narine",19,0,14,0,"All","All","All",Inf,135.714285714286
"Karun Nair",2016,"Thisara Perera",2,0,8,0,"All","All","All",Inf,25
"Karun Nair",2016,"Umesh Yadav",7,1,3,0,"All","All","All",7,233.333333333333
"Karun Nair",2016,"Vinay Kumar",2,0,4,0,"All","All","All",Inf,50
"Karun Nair",2016,"Yuvraj Singh",6,0,5,0,"All","All","All",Inf,120
"Karun Nair",2016,"Yuzvendra Chahal",8,1,8,0,"All","All","All",8,100
"Karun Nair",2017,"Adam Zampa",10,0,9,0,"All","All","All",Inf,111.111111111111
"Karun Nair",2017,"Avesh Khan",5,0,8,0,"All","All","All",Inf,62.5
"Karun Nair",2017,"Axar Patel",0,1,1,0,"All","All","All",0,0
"Karun Nair",2017,"Basil Thampi",8,0,5,0,"All","All","All",Inf,160
"Karun Nair",2017,"Ben Stokes",14,1,9,0,"All","All","All",14,155.555555555556
"Karun Nair",2017,"Bhuvneshwar Kumar",9,0,5,0,"All","All","All",Inf,180
"Karun Nair",2017,"Billy Stanlake",0,1,1,0,"All","All","All",0,0
"Karun Nair",2017,"Chris Woakes",5,0,7,0,"All","All","All",Inf,71.4285714285714
"Karun Nair",2017,"Colin de Grandhomme",2,0,2,0,"All","All","All",Inf,100
"Karun Nair",2017,"Dan Christian",10,0,6,0,"All","All","All",Inf,166.666666666667
"Karun Nair",2017,"Dhawal Kulkarni",2,0,3,0,"All","All","All",Inf,66.6666666666667
"Karun Nair",2017,"Dwayne Smith",12,0,3,0,"All","All","All",Inf,400
"Karun Nair",2017,"Harbhajan Singh",0,1,2,0,"All","All","All",0,0
"Karun Nair",2017,"Hardik Pandya",0,1,2,0,"All","All","All",0,0
"Karun Nair",2017,"Harshal Patel",13,0,5,0,"All","All","All",Inf,260
"Karun Nair",2017,"James Faulkner",0,1,2,0,"All","All","All",0,0
"Karun Nair",2017,"Jasprit Bumrah",5,0,3,0,"All","All","All",Inf,166.666666666667
"Karun Nair",2017,"Jaydev Unadkat",13,0,6,0,"All","All","All",Inf,216.666666666667
"Karun Nair",2017,"Kuldeep Yadav",9,0,4,0,"All","All","All",Inf,225
"Karun Nair",2017,"Lasith Malinga",0,0,2,0,"All","All","All",NA,0
"Karun Nair",2017,"Mitchell Johnson",3,0,10,0,"All","All","All",Inf,30
"Karun Nair",2017,"Mitchell McClenaghan",18,0,11,0,"All","All","All",Inf,163.636363636364
"Karun Nair",2017,"Mohammed Siraj",20,0,14,0,"All","All","All",Inf,142.857142857143
"Karun Nair",2017,"Mohit Sharma",1,0,2,0,"All","All","All",Inf,50
"Karun Nair",2017,"Moises Henriques",22,0,8,0,"All","All","All",Inf,275
"Karun Nair",2017,"Nathan Coulter-Nile",14,1,16,0,"All","All","All",14,87.5
"Karun Nair",2017,"Pradeep Sangwan",15,1,10,0,"All","All","All",15,150
"Karun Nair",2017,"Rashid Khan",8,0,7,0,"All","All","All",Inf,114.285714285714
"Karun Nair",2017,"Ravindra Jadeja",5,0,3,0,"All","All","All",Inf,166.666666666667
"Karun Nair",2017,"Sandeep Sharma",9,0,5,0,"All","All","All",Inf,180
"Karun Nair",2017,"Shane Watson",0,1,1,0,"All","All","All",0,0
"Karun Nair",2017,"Shardul Thakur",3,0,4,0,"All","All","All",Inf,75
"Karun Nair",2017,"Siddarth Kaul",13,1,9,0,"All","All","All",13,144.444444444444
"Karun Nair",2017,"Sunil Narine",3,1,7,0,"All","All","All",3,42.8571428571429
"Karun Nair",2017,"T Natarajan",1,0,2,0,"All","All","All",Inf,50
"Karun Nair",2017,"Tymal Mills",4,0,2,0,"All","All","All",Inf,200
"Karun Nair",2017,"Umesh Yadav",3,0,8,0,"All","All","All",Inf,37.5
"Karun Nair",2017,"Varun Aaron",0,1,3,0,"All","All","All",0,0
"Karun Nair",2017,"Washington Sundar",14,0,11,0,"All","All","All",Inf,127.272727272727
"Karun Nair",2017,"Yuzvendra Chahal",8,0,8,0,"All","All","All",Inf,100
"Karun Nair",2018,"Amit Mishra",24,0,19,0,"All","All","All",Inf,126.315789473684
"Karun Nair",2018,"Andre Russell",1,1,3,0,"All","All","All",1,33.3333333333333
"Karun Nair",2018,"Anureet Singh",11,1,5,0,"All","All","All",11,220
"Karun Nair",2018,"Avesh Khan",10,0,5,0,"All","All","All",Inf,200
"Karun Nair",2018,"Basil Thampi",1,0,1,0,"All","All","All",Inf,100
"Karun Nair",2018,"Ben Cutting",13,0,4,0,"All","All","All",Inf,325
"Karun Nair",2018,"Ben Stokes",10,0,6,0,"All","All","All",Inf,166.666666666667
"Karun Nair",2018,"Bhuvneshwar Kumar",3,1,4,0,"All","All","All",3,75
"Karun Nair",2018,"Chris Jordan",7,0,8,0,"All","All","All",Inf,87.5
"Karun Nair",2018,"Chris Morris",5,0,3,0,"All","All","All",Inf,166.666666666667
"Karun Nair",2018,"Chris Woakes",7,0,3,0,"All","All","All",Inf,233.333333333333
"Karun Nair",2018,"Dan Christian",15,1,12,0,"All","All","All",15,125
"Karun Nair",2018,"Dwayne Bravo",40,2,17,0,"All","All","All",20,235.294117647059
"Karun Nair",2018,"Glenn Maxwell",2,0,4,0,"All","All","All",Inf,50
"Karun Nair",2018,"Imran Tahir",8,0,6,0,"All","All","All",Inf,133.333333333333
"Karun Nair",2018,"Javon Searles",2,0,3,0,"All","All","All",Inf,66.6666666666667
"Karun Nair",2018,"Jaydev Unadkat",0,0,5,0,"All","All","All",NA,0
"Karun Nair",2018,"Jofra Archer",1,1,3,0,"All","All","All",1,33.3333333333333
"Karun Nair",2018,"Krishnappa Gowtham",2,0,2,0,"All","All","All",Inf,100
"Karun Nair",2018,"Krunal Pandya",1,0,2,0,"All","All","All",Inf,50
"Karun Nair",2018,"Kulwant Khejroliya",7,1,7,0,"All","All","All",7,100
"Karun Nair",2018,"Liam Plunkett",2,1,6,0,"All","All","All",2,33.3333333333333
"Karun Nair",2018,"Lungi Ngidi",1,0,1,0,"All","All","All",Inf,100
"Karun Nair",2018,"Mayank Markande",2,0,3,0,"All","All","All",Inf,66.6666666666667
"Karun Nair",2018,"Mitchell McClenaghan",7,1,3,0,"All","All","All",7,233.333333333333
"Karun Nair",2018,"Mohammed Shami",13,0,5,0,"All","All","All",Inf,260
"Karun Nair",2018,"Mohammed Siraj",0,1,2,0,"All","All","All",0,0
"Karun Nair",2018,"Rahul Tewatia",6,0,8,0,"All","All","All",Inf,75
"Karun Nair",2018,"Rashid Khan",4,1,7,0,"All","All","All",4,57.1428571428571
"Karun Nair",2018,"Ravindra Jadeja",13,0,10,0,"All","All","All",Inf,130
"Karun Nair",2018,"Shakib Al Hasan",14,0,10,0,"All","All","All",Inf,140
"Karun Nair",2018,"Shardul Thakur",21,0,9,0,"All","All","All",Inf,233.333333333333
"Karun Nair",2018,"Shreyas Gopal",10,0,7,0,"All","All","All",Inf,142.857142857143
"Karun Nair",2018,"Siddarth Kaul",15,0,8,0,"All","All","All",Inf,187.5
"Karun Nair",2018,"Trent Boult",7,0,3,0,"All","All","All",Inf,233.333333333333
"Karun Nair",2018,"Umesh Yadav",2,0,4,0,"All","All","All",Inf,50
"Karun Nair",2018,"Washington Sundar",4,0,5,0,"All","All","All",Inf,80
"Karun Nair",2018,"Yuzvendra Chahal",10,0,8,0,"All","All","All",Inf,125
"Karun Nair",2019,"Hardik Pandya",1,1,3,0,"All","All","All",1,33.3333333333333
"Karun Nair",2019,"Krunal Pandya",4,0,3,0,"All","All","All",Inf,133.333333333333
"Karun Nair",2020,"Dale Steyn",1,0,1,0,"All","All","All",Inf,100
"Karun Nair",2020,"Jasprit Bumrah",0,0,1,0,"All","All","All",NA,0
"Karun Nair",2020,"Krunal Pandya",0,1,2,0,"All","All","All",0,0
"Karun Nair",2020,"Mohit Sharma",1,0,2,0,"All","All","All",Inf,50
"Karun Nair",2020,"Navdeep Saini",5,0,2,0,"All","All","All",Inf,250
"Karun Nair",2020,"Ravichandran Ashwin",0,1,1,0,"All","All","All",0,0
"Karun Nair",2020,"Shivam Dube",9,0,5,0,"All","All","All",Inf,180
"Karun Nair",2022,"Anukul Roy",2,1,3,0,"All","All","All",2,66.6666666666667
"Karun Nair",2022,"Shivam Mavi",3,1,4,0,"All","All","All",3,75
"Karun Nair",2022,"Sunil Narine",4,0,6,0,"All","All","All",Inf,66.6666666666667
"Karun Nair",2022,"Tim Southee",7,0,5,0,"All","All","All",Inf,140
"Kedar Jadhav",2010,"Abhimanyu Mithun",3,0,3,0,"All","All","All",Inf,100
"Kedar Jadhav",2010,"Ajantha Mendis",2,1,3,0,"All","All","All",2,66.6666666666667
"Kedar Jadhav",2010,"Ajit Agarkar",1,0,1,0,"All","All","All",Inf,100
"Kedar Jadhav",2010,"Anil Kumble",6,0,7,0,"All","All","All",Inf,85.7142857142857
"Kedar Jadhav",2010,"Charl Langeveldt",4,0,1,0,"All","All","All",Inf,400
"Kedar Jadhav",2010,"Dale Steyn",6,0,4,0,"All","All","All",Inf,150
"Kedar Jadhav",2010,"Iqbal Abdulla",2,0,4,0,"All","All","All",Inf,50
"Kedar Jadhav",2010,"Jacques Kallis",17,0,9,0,"All","All","All",Inf,188.888888888889
"Kedar Jadhav",2010,"KP Appanna",4,1,6,1,"All","All","All",4,66.6666666666667
"Kedar Jadhav",2010,"Praveen Kumar",10,0,5,0,"All","All","All",Inf,200
"Kedar Jadhav",2010,"Shane Warne",2,1,4,0,"All","All","All",2,50
"Kedar Jadhav",2010,"Siddharth Trivedi",6,0,3,0,"All","All","All",Inf,200
"Kedar Jadhav",2010,"Sumit Narwal",2,0,2,0,"All","All","All",Inf,100
"Kedar Jadhav",2010,"Vinay Kumar",11,0,4,0,"All","All","All",Inf,275
"Kedar Jadhav",2011,"Amit Singh",1,0,1,0,"All","All","All",Inf,100
"Kedar Jadhav",2011,"Doug Bollinger",1,0,1,0,"All","All","All",Inf,100
"Kedar Jadhav",2011,"Ishant Sharma",0,1,2,0,"All","All","All",0,0
"Kedar Jadhav",2011,"Lakshmipathy Balaji",7,0,5,0,"All","All","All",Inf,140
"Kedar Jadhav",2011,"Shakib Al Hasan",2,1,3,0,"All","All","All",2,66.6666666666667
"Kedar Jadhav",2011,"Shane Watson",2,0,2,0,"All","All","All",Inf,100
"Kedar Jadhav",2011,"Siddharth Trivedi",2,1,6,0,"All","All","All",2,33.3333333333333
"Kedar Jadhav",2011,"Yusuf Pathan",3,0,3,0,"All","All","All",Inf,100
"Kedar Jadhav",2013,"Abhishek Nayar",1,0,1,0,"All","All","All",Inf,100
"Kedar Jadhav",2013,"Albie Morkel",3,2,5,0,"All","All","All",1.5,60
"Kedar Jadhav",2013,"Amit Mishra",4,0,4,0,"All","All","All",Inf,100
"Kedar Jadhav",2013,"Anand Rajan",2,0,2,0,"All","All","All",Inf,100
"Kedar Jadhav",2013,"Ashok Dinda",9,1,5,0,"All","All","All",9,180
"Kedar Jadhav",2013,"Bhuvneshwar Kumar",4,0,4,0,"All","All","All",Inf,100
"Kedar Jadhav",2013,"Dale Steyn",2,0,2,0,"All","All","All",Inf,100
"Kedar Jadhav",2013,"Dwayne Bravo",6,0,3,0,"All","All","All",Inf,200
"Kedar Jadhav",2013,"Harmeet Singh",0,1,2,0,"All","All","All",0,0
"Kedar Jadhav",2013,"Ishant Sharma",12,0,5,0,"All","All","All",Inf,240
"Kedar Jadhav",2013,"James Faulkner",11,0,6,0,"All","All","All",Inf,183.333333333333
"Kedar Jadhav",2013,"Jaydev Unadkat",3,1,3,0,"All","All","All",3,100
"Kedar Jadhav",2013,"Kane Richardson",9,0,5,0,"All","All","All",Inf,180
"Kedar Jadhav",2013,"Karn Sharma",0,1,1,0,"All","All","All",0,0
"Kedar Jadhav",2013,"Lasith Malinga",0,1,1,0,"All","All","All",0,0
"Kedar Jadhav",2013,"Mohit Sharma",1,0,3,0,"All","All","All",Inf,33.3333333333333
"Kedar Jadhav",2013,"Murali Kartik",3,0,3,0,"All","All","All",Inf,100
"Kedar Jadhav",2013,"Pragyan Ojha",1,0,1,0,"All","All","All",Inf,100
"Kedar Jadhav",2013,"Pravin Tambe",1,0,2,0,"All","All","All",Inf,50
"Kedar Jadhav",2013,"RP Singh",8,0,5,0,"All","All","All",Inf,160
"Kedar Jadhav",2013,"Ravi Rampaul",9,0,3,0,"All","All","All",Inf,300
"Kedar Jadhav",2013,"Ravichandran Ashwin",11,0,11,0,"All","All","All",Inf,100
"Kedar Jadhav",2013,"Ravindra Jadeja",12,0,10,0,"All","All","All",Inf,120
"Kedar Jadhav",2013,"Shane Watson",8,0,6,0,"All","All","All",Inf,133.333333333333
"Kedar Jadhav",2013,"Shaun Tait",0,0,1,0,"All","All","All",NA,0
"Kedar Jadhav",2013,"Siddharth Trivedi",3,0,6,0,"All","All","All",Inf,50
"Kedar Jadhav",2013,"Thisara Perera",13,0,10,0,"All","All","All",Inf,130
"Kedar Jadhav",2013,"Vinay Kumar",14,0,10,0,"All","All","All",Inf,140
"Kedar Jadhav",2013,"Yuvraj Singh",2,0,4,0,"All","All","All",Inf,50
"Kedar Jadhav",2014,"Abu Nechim",23,0,9,0,"All","All","All",Inf,255.555555555556
"Kedar Jadhav",2014,"Ben Hilfenhaus",5,0,5,0,"All","All","All",Inf,100
"Kedar Jadhav",2014,"Bhuvneshwar Kumar",1,0,4,0,"All","All","All",Inf,25
"Kedar Jadhav",2014,"Dale Steyn",2,1,3,0,"All","All","All",2,66.6666666666667
"Kedar Jadhav",2014,"Dhawal Kulkarni",2,0,2,0,"All","All","All",Inf,100
"Kedar Jadhav",2014,"Irfan Pathan",2,0,3,0,"All","All","All",Inf,66.6666666666667
"Kedar Jadhav",2014,"Jacques Kallis",1,0,3,0,"All","All","All",Inf,33.3333333333333
"Kedar Jadhav",2014,"James Faulkner",13,0,7,0,"All","All","All",Inf,185.714285714286
"Kedar Jadhav",2014,"Jasprit Bumrah",5,0,3,0,"All","All","All",Inf,166.666666666667
"Kedar Jadhav",2014,"Kane Richardson",13,0,5,0,"All","All","All",Inf,260
"Kedar Jadhav",2014,"Lasith Malinga",2,0,3,0,"All","All","All",Inf,66.6666666666667
"Kedar Jadhav",2014,"Marchant de Lange",2,0,2,0,"All","All","All",Inf,100
"Kedar Jadhav",2014,"Mitchell Starc",8,1,3,1,"All","All","All",8,266.666666666667
"Kedar Jadhav",2014,"Mohit Sharma",18,0,6,0,"All","All","All",Inf,300
"Kedar Jadhav",2014,"Moises Henriques",0,0,1,0,"All","All","All",NA,0
"Kedar Jadhav",2014,"Parvinder Awana",0,1,4,0,"All","All","All",0,0
"Kedar Jadhav",2014,"Pravin Tambe",2,0,2,0,"All","All","All",Inf,100
"Kedar Jadhav",2014,"Rajat Bhatia",1,0,1,0,"All","All","All",Inf,100
"Kedar Jadhav",2014,"Ravichandran Ashwin",3,0,3,0,"All","All","All",Inf,100
"Kedar Jadhav",2014,"Ravindra Jadeja",3,0,4,0,"All","All","All",Inf,75
"Kedar Jadhav",2014,"Sandeep Sharma",0,1,1,0,"All","All","All",0,0
"Kedar Jadhav",2014,"Sunil Narine",13,0,7,0,"All","All","All",Inf,185.714285714286
"Kedar Jadhav",2014,"Vinay Kumar",12,0,5,0,"All","All","All",Inf,240
"Kedar Jadhav",2014,"Yuvraj Singh",4,0,5,0,"All","All","All",Inf,80
"Kedar Jadhav",2014,"Yuzvendra Chahal",2,0,3,0,"All","All","All",Inf,66.6666666666667
"Kedar Jadhav",2014,"Zaheer Khan",12,0,7,0,"All","All","All",Inf,171.428571428571
"Kedar Jadhav",2015,"Andre Russell",1,0,1,0,"All","All","All",Inf,100
"Kedar Jadhav",2015,"Anureet Singh",2,0,3,0,"All","All","All",Inf,66.6666666666667
"Kedar Jadhav",2015,"Ashish Reddy",1,0,3,0,"All","All","All",Inf,33.3333333333333
"Kedar Jadhav",2015,"Axar Patel",1,1,2,0,"All","All","All",1,50
"Kedar Jadhav",2015,"Bhuvneshwar Kumar",22,0,15,0,"All","All","All",Inf,146.666666666667
"Kedar Jadhav",2015,"David Wiese",5,0,5,0,"All","All","All",Inf,100
"Kedar Jadhav",2015,"Dhawal Kulkarni",0,1,1,0,"All","All","All",0,0
"Kedar Jadhav",2015,"Dwayne Bravo",2,0,2,0,"All","All","All",Inf,100
"Kedar Jadhav",2015,"Harbhajan Singh",5,1,6,0,"All","All","All",5,83.3333333333333
"Kedar Jadhav",2015,"Harshal Patel",6,2,8,0,"All","All","All",3,75
"Kedar Jadhav",2015,"Iqbal Abdulla",11,0,9,0,"All","All","All",Inf,122.222222222222
"Kedar Jadhav",2015,"Ishant Sharma",9,0,6,0,"All","All","All",Inf,150
"Kedar Jadhav",2015,"Ishwar Pandey",7,0,6,0,"All","All","All",Inf,116.666666666667
"Kedar Jadhav",2015,"Jagadeesha Suchith",10,0,8,0,"All","All","All",Inf,125
"Kedar Jadhav",2015,"Jasprit Bumrah",1,0,1,0,"All","All","All",Inf,100
"Kedar Jadhav",2015,"Johan Botha",8,0,3,0,"All","All","All",Inf,266.666666666667
"Kedar Jadhav",2015,"Karn Sharma",3,0,3,0,"All","All","All",Inf,100
"Kedar Jadhav",2015,"Lasith Malinga",1,0,1,0,"All","All","All",Inf,100
"Kedar Jadhav",2015,"Mitchell Starc",10,0,4,0,"All","All","All",Inf,250
"Kedar Jadhav",2015,"Mohit Sharma",0,1,4,0,"All","All","All",0,0
"Kedar Jadhav",2015,"Moises Henriques",7,0,5,0,"All","All","All",Inf,140
"Kedar Jadhav",2015,"Parvez Rasool",2,0,2,0,"All","All","All",Inf,100
"Kedar Jadhav",2015,"Piyush Chawla",0,1,1,0,"All","All","All",0,0
"Kedar Jadhav",2015,"Praveen Kumar",25,0,7,0,"All","All","All",Inf,357.142857142857
"Kedar Jadhav",2015,"Rajat Bhatia",7,0,3,0,"All","All","All",Inf,233.333333333333
"Kedar Jadhav",2015,"Ravi Bopara",13,0,5,0,"All","All","All",Inf,260
"Kedar Jadhav",2015,"Ravichandran Ashwin",11,0,8,0,"All","All","All",Inf,137.5
"Kedar Jadhav",2015,"Ravindra Jadeja",1,0,1,0,"All","All","All",Inf,100
"Kedar Jadhav",2015,"Stuart Binny",4,0,3,0,"All","All","All",Inf,133.333333333333
"Kedar Jadhav",2015,"Sunil Narine",12,0,7,0,"All","All","All",Inf,171.428571428571
"Kedar Jadhav",2015,"Umesh Yadav",1,1,3,0,"All","All","All",1,33.3333333333333
"Kedar Jadhav",2015,"Varun Aaron",1,0,4,0,"All","All","All",Inf,25
"Kedar Jadhav",2016,"Ashish Nehra",7,0,3,0,"All","All","All",Inf,233.333333333333
"Kedar Jadhav",2016,"Barinder Sran",2,0,1,0,"All","All","All",Inf,200
"Kedar Jadhav",2016,"Bhuvneshwar Kumar",10,0,6,0,"All","All","All",Inf,166.666666666667
"Kedar Jadhav",2016,"Chris Morris",7,0,7,0,"All","All","All",Inf,100
"Kedar Jadhav",2016,"Mohammed Shami",2,0,4,0,"All","All","All",Inf,50
"Kedar Jadhav",2016,"Mustafizur Rahman",14,0,11,0,"All","All","All",Inf,127.272727272727
"Kedar Jadhav",2017,"Amit Mishra",31,0,11,0,"All","All","All",Inf,281.818181818182
"Kedar Jadhav",2017,"Andrew Tye",24,0,13,0,"All","All","All",Inf,184.615384615385
"Kedar Jadhav",2017,"Ankit Rajpoot",2,0,2,0,"All","All","All",Inf,100
"Kedar Jadhav",2017,"Ankit Soni",9,0,4,0,"All","All","All",Inf,225
"Kedar Jadhav",2017,"Ashish Nehra",10,0,4,0,"All","All","All",Inf,250
"Kedar Jadhav",2017,"Basil Thampi",12,0,6,0,"All","All","All",Inf,200
"Kedar Jadhav",2017,"Ben Cutting",8,0,4,0,"All","All","All",Inf,200
"Kedar Jadhav",2017,"Ben Stokes",1,0,1,0,"All","All","All",Inf,100
"Kedar Jadhav",2017,"Carlos Brathwaite",24,0,8,0,"All","All","All",Inf,300
"Kedar Jadhav",2017,"Chris Woakes",5,1,4,0,"All","All","All",5,125
"Kedar Jadhav",2017,"Dan Christian",10,0,10,0,"All","All","All",Inf,100
"Kedar Jadhav",2017,"Deepak Hooda",0,0,1,0,"All","All","All",NA,0
"Kedar Jadhav",2017,"Dhawal Kulkarni",1,0,1,0,"All","All","All",Inf,100
"Kedar Jadhav",2017,"Imran Tahir",12,0,14,0,"All","All","All",Inf,85.7142857142857
"Kedar Jadhav",2017,"Jasprit Bumrah",16,1,11,1,"All","All","All",16,145.454545454545
"Kedar Jadhav",2017,"Jaydev Unadkat",1,1,3,0,"All","All","All",1,33.3333333333333
"Kedar Jadhav",2017,"Karn Sharma",6,0,3,0,"All","All","All",Inf,200
"Kedar Jadhav",2017,"Krunal Pandya",5,0,6,0,"All","All","All",Inf,83.3333333333333
"Kedar Jadhav",2017,"Lasith Malinga",4,0,3,0,"All","All","All",Inf,133.333333333333
"Kedar Jadhav",2017,"Lockie Ferguson",0,1,5,1,"All","All","All",0,0
"Kedar Jadhav",2017,"Mitchell McClenaghan",6,1,7,0,"All","All","All",6,85.7142857142857
"Kedar Jadhav",2017,"Mohammed Shami",1,1,2,1,"All","All","All",1,50
"Kedar Jadhav",2017,"Mohit Sharma",1,1,2,0,"All","All","All",1,50
"Kedar Jadhav",2017,"Moises Henriques",8,1,5,1,"All","All","All",8,160
"Kedar Jadhav",2017,"Nathan Coulter-Nile",8,1,5,0,"All","All","All",8,160
"Kedar Jadhav",2017,"Pat Cummins",4,0,6,0,"All","All","All",Inf,66.6666666666667
"Kedar Jadhav",2017,"Rashid Khan",5,0,2,0,"All","All","All",Inf,250
"Kedar Jadhav",2017,"Ravindra Jadeja",23,1,10,0,"All","All","All",23,230
"Kedar Jadhav",2017,"Sandeep Sharma",1,0,4,0,"All","All","All",Inf,25
"Kedar Jadhav",2017,"Shahbaz Nadeem",5,0,7,0,"All","All","All",Inf,71.4285714285714
"Kedar Jadhav",2017,"Shardul Thakur",1,0,1,0,"All","All","All",Inf,100
"Kedar Jadhav",2017,"Sunil Narine",1,0,3,0,"All","All","All",Inf,33.3333333333333
"Kedar Jadhav",2017,"Umesh Yadav",1,0,2,0,"All","All","All",Inf,50
"Kedar Jadhav",2017,"Varun Aaron",5,1,4,0,"All","All","All",5,125
"Kedar Jadhav",2017,"Zaheer Khan",16,1,12,0,"All","All","All",16,133.333333333333
"Kedar Jadhav",2018,"Hardik Pandya",1,0,3,0,"All","All","All",Inf,33.3333333333333
"Kedar Jadhav",2018,"Jasprit Bumrah",1,0,5,0,"All","All","All",Inf,20
"Kedar Jadhav",2018,"Mayank Markande",11,0,7,0,"All","All","All",Inf,157.142857142857
"Kedar Jadhav",2018,"Mustafizur Rahman",11,0,7,0,"All","All","All",Inf,157.142857142857
"Kedar Jadhav",2019,"Amit Mishra",6,0,11,0,"All","All","All",Inf,54.5454545454545
"Kedar Jadhav",2019,"Axar Patel",2,0,3,0,"All","All","All",Inf,66.6666666666667
"Kedar Jadhav",2019,"Ben Stokes",8,0,2,0,"All","All","All",Inf,400
"Kedar Jadhav",2019,"Bhuvneshwar Kumar",2,0,3,0,"All","All","All",Inf,66.6666666666667
"Kedar Jadhav",2019,"Dale Steyn",5,0,5,0,"All","All","All",Inf,100
"Kedar Jadhav",2019,"Dhawal Kulkarni",1,1,2,0,"All","All","All",1,50
"Kedar Jadhav",2019,"Hardik Pandya",6,0,8,0,"All","All","All",Inf,75
"Kedar Jadhav",2019,"Harry Gurney",2,0,4,0,"All","All","All",Inf,50
"Kedar Jadhav",2019,"Jason Behrendorff",2,0,4,0,"All","All","All",Inf,50
"Kedar Jadhav",2019,"Jasprit Bumrah",18,0,17,0,"All","All","All",Inf,105.882352941176
"Kedar Jadhav",2019,"Jofra Archer",0,1,5,0,"All","All","All",0,0
"Kedar Jadhav",2019,"Kagiso Rabada",2,1,3,0,"All","All","All",2,66.6666666666667
"Kedar Jadhav",2019,"Keemo Paul",6,0,9,0,"All","All","All",Inf,66.6666666666667
"Kedar Jadhav",2019,"Khaleel Ahmed",1,0,4,0,"All","All","All",Inf,25
"Kedar Jadhav",2019,"Krunal Pandya",9,1,12,0,"All","All","All",9,75
"Kedar Jadhav",2019,"Kuldeep Yadav",11,0,6,0,"All","All","All",Inf,183.333333333333
"Kedar Jadhav",2019,"Lasith Malinga",20,1,12,0,"All","All","All",20,166.666666666667
"Kedar Jadhav",2019,"Moeen Ali",2,0,4,0,"All","All","All",Inf,50
"Kedar Jadhav",2019,"Mohammed Shami",0,1,1,0,"All","All","All",0,0
"Kedar Jadhav",2019,"Mohammed Siraj",2,0,2,0,"All","All","All",Inf,100
"Kedar Jadhav",2019,"Navdeep Saini",1,0,3,0,"All","All","All",Inf,33.3333333333333
"Kedar Jadhav",2019,"Piyush Chawla",13,1,8,0,"All","All","All",13,162.5
"Kedar Jadhav",2019,"Prasidh Krishna",1,0,1,0,"All","All","All",Inf,100
"Kedar Jadhav",2019,"Rahul Chahar",9,0,12,0,"All","All","All",Inf,75
"Kedar Jadhav",2019,"Rahul Tewatia",11,0,8,0,"All","All","All",Inf,137.5
"Kedar Jadhav",2019,"Rashid Khan",1,1,2,0,"All","All","All",1,50
"Kedar Jadhav",2019,"Sandeep Sharma",8,0,3,0,"All","All","All",Inf,266.666666666667
"Kedar Jadhav",2019,"Shivam Dube",1,0,1,0,"All","All","All",Inf,100
"Kedar Jadhav",2019,"Sunil Narine",1,0,1,0,"All","All","All",Inf,100
"Kedar Jadhav",2019,"Umesh Yadav",10,1,11,0,"All","All","All",10,90.9090909090909
"Kedar Jadhav",2019,"Yuzvendra Chahal",1,0,2,0,"All","All","All",Inf,50
"Kedar Jadhav",2020,"Abdul Samad",0,1,1,0,"All","All","All",0,0
"Kedar Jadhav",2020,"Abhishek Sharma",2,0,3,0,"All","All","All",Inf,66.6666666666667
"Kedar Jadhav",2020,"Amit Mishra",5,0,5,0,"All","All","All",Inf,100
"Kedar Jadhav",2020,"Andre Russell",2,0,6,0,"All","All","All",Inf,33.3333333333333
"Kedar Jadhav",2020,"Anrich Nortje",1,1,2,0,"All","All","All",1,50
